,id,status_group,longitude,latitude
1083,51854,functional,38.25892945,-5.75176021
1084,40247,functional,37.36157505,-3.33367707
1085,37958,functional,0.0,-2e-08
1086,19319,functional,0.0,-2e-08
1087,27495,functional,35.49294768,-3.82318594
1089,33231,functional,34.18297985,-2.9884505
1090,44772,functional,36.28250629,-6.73659474
1091,53237,functional,36.78270808,-3.36680855
1093,66738,functional,32.86155171,-8.81175046
1094,73053,functional,34.00579374,-9.28788035
1095,31190,functional,34.61646717,-9.03038037
1096,54820,functional,34.47180538,-1.34750267
1097,54173,functional,33.17321947,-9.36801445
1099,43729,functional,36.68739398,-8.14717542
1100,63132,functional,34.19428263,-3.22054447
1101,65274,functional,34.00951622,-3.82821994
1103,70647,functional,37.23342555,-3.21872895
1104,6067,functional,34.8027117,-4.82593587
1106,14510,functional,32.40169105,-4.36164232
1107,34536,functional,0.0,-2e-08
1108,50168,functional,37.34056891,-4.91403572
1109,65018,functional,31.35173225,-3.18085359
1110,4960,functional,34.21417118,-3.04215435
1111,19291,functional,36.48157726,-6.42667541
1113,74179,functional,33.2271315,-4.08631627
1114,46276,functional,31.228145,-2.86663153
1115,69469,functional,30.47944693,-3.71374909
1122,66575,functional,36.67141882,-8.38297841
1126,53688,functional,37.11318511,-6.98227039
1128,10363,functional,33.24197817,-8.83438473
1132,7060,functional,33.42757648,-2.14575098
1135,59091,functional,35.35457099,-9.88378241
1136,44927,functional,34.28555913,-1.69213129
1137,59415,functional,34.11123278,-3.29342336
1140,40903,functional,32.28313949,-2.52616815
1142,36207,functional,36.43021623,-11.40237948
1143,61178,functional,0.0,-2e-08
1144,55377,functional,34.90260751,-8.88853459
1145,34300,functional,34.41499266,-1.57708025
1147,58576,functional,38.6598298,-5.80464799
1151,9950,functional,36.65118415,-3.34729825
1152,49680,functional,37.77016602,-6.05201076
1155,21165,functional,39.20325832,-7.23196357
1157,25108,functional,37.21280272,-3.24484616
1159,14319,functional,34.45631063,-1.251311
1160,23587,functional,29.75037328,-4.57575369
1161,27217,functional,37.70806377,-5.47471579
1164,38299,functional,29.82149172,-4.88074094
1167,67801,functional,36.00283771,-6.2165405
1168,63324,functional,34.93166307,-8.62537258
1169,33451,functional,38.79030128,-7.20666337
1170,46306,functional,32.68143513,-3.88468967
1172,29770,functional,32.52744637,-3.99170492
1173,14731,functional,34.00251675,-9.26707064
1174,7963,functional,37.44097169,-7.02860459
1176,7645,functional,30.57508362,-2.50722536
1177,7244,functional,34.4284971,-1.80542511
1178,40114,functional,35.36573684,-7.64083787
1179,37615,functional,37.50451373,-3.54677952
1180,54151,functional,30.96671313,-8.12705947
1181,64712,functional,33.77047843,-9.57428548
1182,40499,functional,33.95918406,-9.415246699999999
1184,20712,functional,35.51149054,-4.42158895
1185,20187,functional,30.15393442,-4.47825199
1186,12383,functional,37.18761229,-3.47417697
1187,33364,functional,34.75373461,-1.83059726
1188,9646,functional,33.65065038,-3.01929878
1189,12201,functional,32.91922781,-2.00640972
1191,42747,functional,36.0023383,-10.71778179
1192,12125,functional,35.22187639,-9.25601356
1193,53260,functional,34.37525054,-9.58279823
1195,7865,functional,36.77555183,-3.36715063
1198,4988,functional,39.29149262,-7.03246218
1199,17387,functional,38.98199031,-7.01035413
1200,41771,functional,37.3846126,-11.31187398
1201,44806,functional,30.49800316,-2.89938807
1204,59951,functional,37.09300367,-6.82265892
1208,32928,functional,36.03636244,-10.56526167
1209,11934,functional,37.60412098,-3.19587488
1211,25479,functional,34.60940553,-9.55929165
1212,38302,functional,33.44610457,-7.51463288
1213,32973,functional,36.94828472,-7.82095519
1214,52140,functional,30.93419182,-1.41529777
1216,33106,functional,30.13696791,-4.54076372
1218,8640,functional,34.60187464,-9.0956068
1221,11183,functional,36.083819,-6.37283468
1223,50586,functional,31.21368029,-8.42759027
1226,9379,functional,37.63682888,-6.11510509
1228,34535,functional,38.3294939,-6.45215294
1229,26262,functional,36.25513426,-2.90794521
1230,14458,functional,33.80125196,-9.28385369
1233,70610,functional,33.21313526,-6.8412009000000005
1236,10946,functional,37.29907868,-3.30834367
1239,20772,functional,33.34569363,-3.78252288
1240,41027,functional,36.66020597,-3.30325979
1242,42841,functional,35.76335714,-7.16110609
1244,38349,functional,34.25575661,-3.71523668
1246,53733,functional,36.08083503,-4.79684439
1248,50420,functional,33.90865995,-1.46058311
1250,11436,functional,33.04991223,-2.46587345
1251,66544,functional,38.01038571,-5.86728852
1253,9975,functional,31.17639801,-1.70985499
1254,21663,functional,32.74668024,-5.61183413
1256,8343,functional,36.18209659,-6.08274468
1257,43675,functional,30.22581347,-4.49963868
1258,12325,functional,38.39346467,-4.5051158
1260,70092,functional,33.3990153,-3.69874422
1261,4092,functional,31.78831354,-7.81027407
1264,31689,functional,34.93125914,-10.12870287
1266,35039,functional,31.04208982,-7.44310821
1270,65616,functional,34.98841207,-8.84086531
1271,24954,functional,37.02892718,-3.51351437
1272,55924,functional,30.58385435,-2.52926712
1274,51679,functional,38.877387299999995,-7.74056056
1275,7861,functional,36.70526146,-8.13092912
1276,74037,functional,35.24913492,-5.80951273
1277,2367,functional,30.97258089,-1.69544756
1279,16467,functional,39.39559602,-10.62919199
1281,42906,functional,37.53209520000001,-6.9644683
1283,48072,functional,35.54304631,-7.9226025999999985
1284,34861,functional,37.16431522,-3.25540663
1286,25076,functional,33.85070527,-8.83027032
1288,27880,functional,33.49264138,-9.50679267
1290,32989,functional,35.00788373,-5.94566733
1292,54815,functional,34.53783671,-9.31918746
1293,16359,functional,37.05826098,-3.2439058999999997
1294,54840,functional,37.51576601,-3.27514963
1295,6252,functional,32.63516492,-5.0897873
1296,46589,functional,37.12008741,-6.69330953
1297,65044,functional,33.50482664,-2.93628442
1298,52749,functional,30.15841996,-4.49368603
1299,31792,functional,30.96492931,-1.25342191
1301,19523,functional,36.67695344,-3.35521506
1303,28011,functional,36.68837066,-8.15466158
1304,49940,functional,34.93359697,-8.98246585
1305,21296,functional,34.32895211,-4.09660318
1306,57692,functional,33.46138654,-2.0837293000000003
1307,60900,functional,39.35507162,-6.85787485
1308,69726,functional,34.05782781,-9.200464
1310,5501,functional,37.82414584,-4.35933348
1311,37805,functional,32.80517538,-2.49844314
1312,20466,functional,39.590920399999995,-10.85970886
1313,915,functional,0.0,-2e-08
1314,15844,functional,36.60997182,-6.34045884
1316,22552,functional,33.81500289,-9.15790169
1319,54730,functional,35.48846432,-7.74645202
1320,58417,functional,0.0,-2e-08
1322,40490,functional,36.87102331,-7.08120089
1323,17385,functional,29.75400618,-4.6295314
1328,33317,functional,35.62353874,-6.0531422
1329,38658,functional,39.36132617,-10.30066611
1330,64299,functional,33.69417819,-9.60158052
1331,36030,functional,0.0,-2e-08
1334,19668,functional,35.17804682,-9.60516509
1335,44209,functional,31.21437234,-8.42267718
1336,73269,functional,33.089855199999995,-2.08291095
1338,68471,functional,0.0,-2e-08
1340,57724,functional,32.51904399,-3.42592046
1341,19492,functional,34.86009198,-4.9603075
1342,18247,functional,31.17736832,-7.85162161
1343,61793,functional,37.60056127,-3.24217264
1344,68182,functional,38.96232591,-6.74666472
1345,69769,functional,36.60039595,-5.75361423
1348,18330,functional,38.63157083,-10.76147928
1349,9250,functional,34.96267778,-4.64085129
1350,29932,functional,31.05507241,-6.34349335
1351,22830,functional,38.97742972,-10.86109524
1352,58200,functional,40.15285576,-10.62706703
1353,30920,functional,31.76623892,-2.47136766
1355,50234,functional,38.23944534,-6.63514837
1356,54691,functional,33.66299145,-9.000444
1357,16393,functional,35.29462929,-4.42805372
1358,56549,functional,33.80093766,-9.50117497
1362,58897,functional,30.44214428,-2.62263856
1366,46220,functional,34.75465312,-1.78533397
1367,22347,functional,31.70265278,-5.04001362
1368,2860,functional,36.99767453,-7.59787404
1369,19021,functional,36.82022659,-7.36729127
1372,39782,functional,31.59399978,-8.05093808
1375,9381,functional,37.22796695,-3.18997512
1377,1673,functional,32.98055791,-2.75755122
1379,41475,functional,34.86112059,-4.54200248
1384,12440,functional,38.47904495,-4.7753994
1385,13193,functional,38.85519619,-8.01327017
1389,34910,functional,30.88927068,-1.49302033
1391,23977,functional,31.74548495,-1.07412739
1392,70543,functional,34.85408506,-4.58045316
1394,33810,functional,36.44299678,-5.9484569
1397,1663,functional,36.56278819,-6.37850597
1398,2408,functional,30.17924373,-4.24590309
1400,65019,functional,36.91678169,-7.44263086
1402,340,functional,39.15686243,-6.98783757
1405,26378,functional,0.0,-2e-08
1407,32262,functional,36.80266598,-3.35251189
1410,63294,functional,39.14794378,-8.14273903
1413,66574,functional,33.18591316,-4.22731519
1414,39354,functional,38.80424195,-10.29709575
1415,21479,functional,40.07099533,-10.21170036
1416,57899,functional,33.58918126,-3.72068806
1417,60079,functional,33.86222955,-9.6033114
1420,11344,functional,34.06300039,-9.20221873
1421,62122,functional,39.56693681,-10.731952699999999
1422,51867,functional,35.54063297,-5.94580126
1423,51667,functional,33.02469807,-2.55457244
1424,16857,functional,37.67811681,-3.34966687
1428,22384,functional,32.30772362,-3.85378001
1430,41843,functional,0.0,-2e-08
1431,35208,functional,34.14109516,-3.14799872
1432,37152,functional,33.80348073,-9.57621864
1433,47925,functional,35.46042035,-3.6690120000000004
1434,43946,functional,30.85133493,-1.55131475
1435,2932,functional,36.11223405,-7.57026056
1436,11829,functional,31.17405164,-6.37889117
1439,71276,functional,39.24126903,-7.18381043
1441,6708,functional,37.56375767,-5.43051682
1442,9969,functional,30.03653042,-4.43972315
1443,5567,functional,31.92295214,-5.0112004
1445,20745,functional,35.82403993,-6.13373925
1446,72485,functional,35.13698626,-10.74420438
1447,53890,functional,39.11304695,-6.58964961
1448,62984,functional,34.7356021,-4.53966706
1449,56024,functional,36.82918416,-8.03563141
1451,36386,functional,31.30470228,-2.68958786
1453,63672,functional,32.95637346,-4.63824914
1454,1545,functional,34.50106542,-1.27364008
1455,68416,functional,37.09869697,-5.71352991
1457,59291,functional,32.82544049,-5.00717221
1458,20931,functional,34.98363189,-10.97271604
1459,18781,functional,36.17907887,-6.72305607
1460,15430,functional,32.70573615,-5.23646259
1461,54042,functional,32.96633824,-9.05816293
1462,56896,functional,0.0,-2e-08
1463,2579,functional,35.23376691,-9.09991636
1466,15871,functional,34.85742956,-10.98061657
1467,36433,functional,30.53730623,-2.48029791
1468,65239,functional,32.10435124,-3.70777016
1469,42513,functional,37.45025478,-3.27956924
1470,63248,functional,33.56797657,-2.83184602
1471,2959,functional,35.48445788,-10.62277295
1472,64833,functional,33.5170109,-2.09566148
1473,54346,functional,39.55225685,-10.68289247
1475,18056,functional,39.46003296,-10.23272106
1476,9415,functional,31.11360521,-1.77702222
1477,10574,functional,35.42566327,-4.22898383
1478,67761,functional,32.86581839,-8.9444245
1482,71644,functional,37.17423236,-11.22408168
1485,38121,functional,31.39866192,-1.21587198
1486,71352,functional,34.81132895,-10.53808203
1487,26630,functional,36.98061413,-11.469952699999999
1489,36667,functional,34.57217006,-4.72462067
1490,13838,functional,35.07020487,-5.85921451
1491,73762,functional,36.68359721,-8.14124185
1495,11761,functional,0.0,-2e-08
1496,22410,functional,35.33594326,-3.51231126
1497,29102,functional,38.08378537,-4.43391652
1502,35854,functional,30.56106497,-3.62129213
1503,38840,functional,33.21056169,-8.95753045
1505,36097,functional,38.06909306,-4.56032623
1506,54661,functional,35.33561613,-10.45814253
1507,61700,functional,36.12720094,-8.31332853
1508,71556,functional,38.82112135,-7.91548673
1511,45401,functional,37.20344988,-3.19991046
1512,862,functional,37.27345755,-3.24333784
1513,12857,functional,40.15909354,-10.36228854
1515,68476,functional,34.75191221,-8.75528804
1517,48846,functional,0.0,-2e-08
1518,6446,functional,30.35255658,-5.69174179
1519,63522,functional,37.08629789,-3.23532498
1520,66298,functional,36.46370064,-2.62050396
1522,25325,functional,34.69027548,-2.14767074
1523,38166,functional,29.74811133,-4.89847502
1524,10753,functional,29.92257215,-4.44061561
1525,6496,functional,37.88258759,-6.89502713
1526,66416,functional,32.96943403,-2.02200429
1527,47968,functional,36.85859983,-3.39414965
1529,53608,functional,36.03397196,-8.13240148
1530,66036,functional,30.71289999,-3.5467707
1531,46595,functional,31.76115141,-1.26681705
1532,18890,functional,39.10651503,-10.84796768
1533,1978,functional,38.48109622,-5.29484185
1534,10656,functional,31.61267225,-7.94806529
1535,69297,functional,35.18804405,-7.7802647
1536,43482,functional,38.62436903,-10.76526208
1537,43158,functional,34.47696934,-9.35474492
1540,72342,functional,39.00201731,-6.48436002
1541,37520,functional,39.12080587,-4.71698612
1543,39911,functional,30.10083628,-4.59418704
1547,55691,functional,32.15743087,-3.6406894
1549,66569,functional,37.49659749,-6.95914391
1550,7200,functional,38.98973774,-9.2576632
1551,53136,functional,36.74818653,-6.29704038
1552,25723,functional,33.32034121,-2.87474538
1553,66123,functional,34.80949734,-9.48570864
1554,7672,functional,37.025943100000006,-3.22319094
1555,37943,functional,37.73493216,-4.0213001
1558,13101,functional,40.01655570000001,-10.20151081
1559,73963,functional,37.63816762,-3.37655395
1560,26444,functional,34.94791972,-5.94456144
1562,71761,functional,30.87901715,-3.11446206
1563,1467,functional,31.45748053,-2.64825501
1564,35518,functional,33.08421528,-3.82281969
1566,43852,functional,37.1267794,-3.18402556
1568,56706,functional,32.54002793,-5.03726506
1569,39407,functional,31.33885227,-6.3259798
1571,43397,functional,33.84153726,-9.30332412
1574,34194,functional,37.19938465,-3.23254075
1575,13045,functional,33.72061229,-3.01944305
1576,32959,functional,36.65235854,-6.128904599999999
1577,50876,functional,34.81899486,-4.54871643
1578,31094,functional,31.32579762,-7.6515368000000015
1579,37473,functional,34.74996504,-8.9857146
1582,52355,functional,37.18285607,-11.03679667
1583,65517,functional,34.44422466,-4.491047900000001
1586,28406,functional,37.61420333,-6.14206859
1587,3716,functional,37.14057315,-6.78485309
1588,219,functional,34.90576573,-9.02140465
1589,2079,functional,38.92826736,-7.14177278
1590,3612,functional,38.36926858,-4.7507214000000015
1591,50670,functional,33.60099397,-9.21459962
1592,33118,functional,31.49837186,-1.58787259
1593,25722,functional,33.46773091,-9.09039805
1600,49452,functional,0.0,-2e-08
1601,53668,functional,30.61591203,-3.56543807
1603,45974,functional,30.58441561,-2.77167464
1604,11062,functional,33.10578809,-2.39656821
1606,50414,functional,30.88258832,-3.18826223
1610,61146,functional,39.02632081,-9.81071468
1611,22496,functional,37.16980936,-10.83346212
1615,42071,functional,35.82930076,-4.37864102
1616,38972,functional,33.00630756,-9.2276466
1618,32282,functional,30.91657674,-3.33214672
1622,21436,functional,30.90379111,-1.54377015
1623,17030,functional,34.365600799999996,-3.62580008
1626,1957,functional,0.0,-2e-08
1627,20102,functional,34.23589765,-8.653488699999999
1628,39391,functional,35.97264617,-6.3561664
